Gene1,Gene2,EdgeWeight
SH3GLB1,PDE4DIP,-3.2954013347625732
SH3GLB1,CHST15,-5.736263275146484
SH3GLB1,UBTF,-4.4316627979278564
SH3GLB1,CARHSP1,-6.718700885772705
SH3GLB1,FBXW8,-4.0824055671691895
SH3GLB1,GNAI3,-6.058156251907349
SH3GLB1,MRAS,-3.0799736976623535
SH3GLB1,KLF5,-4.4076924324035645
SH3GLB1,GABBR1,-3.010380268096924
SH3GLB1,KLF4,-5.65010404586792
SH3GLB1,SPARC,-5.580926418304443
SH3GLB1,EHMT2,-7.4056360721588135
SH3GLB1,COPB1,-6.572389125823975
SH3GLB1,IER2,-5.396689414978027
SH3GLB1,GCNT2,-4.211622953414917
SH3GLB1,PDIA6,-4.495582818984985
SH3GLB1,KCTD10,-4.680010080337524
SH3GLB1,CHD4,-4.978810787200928
SH3GLB1,APPBP2,-6.854609251022339
SH3GLB1,NRF1,-2.506187319755554
SH3GLB1,TMEM30A,-5.3593714237213135
SH3GLB1,SNRPN,-6.140126466751099
SH3GLB1,AKT1,-6.4579126834869385
SH3GLB1,DMAP1,-3.7395049333572388
SH3GLB1,FKBP9,-6.188538074493408
SH3GLB1,FN1,-5.496447801589966
SH3GLB1,COBL,-4.00611686706543
SH3GLB1,PCOLCE,-7.41109299659729
SH3GLB1,ZFHX3,-6.825806617736816
SH3GLB1,UBQLN2,-7.195603609085083
SH3GLB1,GNS,-5.347584009170532
SH3GLB1,TMEM214,-8.141129970550537
SH3GLB1,XBP1,-6.418527841567993
SH3GLB1,CBX8,-5.026680946350098
SH3GLB1,OGT,-2.714756488800049
SH3GLB1,SELENON,-7.592392444610596
SH3GLB1,COTL1,-2.0450872778892517
SH3GLB1,SUPT5,-5.004052639007568
SH3GLB1,CMKLR1,-3.9345332384109497
SH3GLB1,NAA10,-3.5093562602996826
SH3GLB1,SELENOM,-4.939487457275391
SH3GLB1,RAD23B,-2.719272255897522
SH3GLB1,NMNAT2,-5.280350208282471
SH3GLB1,SH3GLB1,-4.638465404510498
SH3GLB1,HMGA1,-4.846606969833374
SH3GLB1,PECAM1,-8.251938819885254
SH3GLB1,EPOP,-3.8629567623138428
SH3GLB1,PCOLCE2,-6.468825340270996
SH3GLB1,PDIA3,-5.950704574584961
SH3GLB1,MAGED1,-7.939440488815308
SH3GLB1,MFSD1,-5.004238128662109
SH3GLB1,ELL2,-5.736980676651001
SH3GLB1,TGOLN1,-3.886699676513672
SH3GLB1,AVG,-6.387885093688965
HMGA1,GATA4,-0.8510572910308838
HMGA1,HDAC2,1.3766959309577942
HMGA1,HDAC3,0.3891691267490387
HMGA1,EIF2S2,-1.354802429676056
HMGA1,TXNDC5,0.23444858193397522
HMGA1,SEC24A,0.9126595854759216
HMGA1,TRP53,0.32079175114631653
HMGA1,ADGRA2,-0.04607263579964638
HMGA1,RAF1,1.3119400143623352
HMGA1,TMEM9B,-3.4571067094802856
HMGA1,RAD21,-6.677151203155518
HMGA1,TIMP3,-3.9810491800308228
HMGA1,FAM114A1,-3.7165268659591675
HMGA1,PDGFRA,-5.840137004852295
HMGA1,GLI1,-5.706090927124023
HMGA1,RFFL,-3.709197998046875
HMGA1,TMEM59,-1.0789093375205994
HMGA1,GDPD5,-6.317789554595947
HMGA1,RBPMS2,-4.979544639587402
HMGA1,SERPINH1,-7.0757269859313965
HMGA1,FGF10,-2.560262084007263
HMGA1,RAB2A,-2.8243101835250854
HMGA1,SEC11A,-3.8016167879104614
HMGA1,OOEP,-4.1357581615448
HMGA1,GLIPR2,-4.501154899597168
HMGA1,CHD7,-4.732744216918945
HMGA1,KAT5,-3.2567312717437744
HMGA1,GHR,-3.689827561378479
HMGA1,NACC1,-4.836529731750488
HMGA1,GOT1,-5.141536474227905
HMGA1,PXDN,-2.7392020225524902
HMGA1,RCC2,-5.0259857177734375
HMGA1,APEX1,-4.483508110046387
HMGA1,NFYA,-2.8305065631866455
HMGA1,MYDGF,-2.769430637359619
HMGA1,TDH,-3.2532966136932373
HMGA1,JARID2,-5.078754901885986
HMGA1,ZIC3,-3.7202723026275635
HMGA1,SURF4,-6.4508256912231445
HMGA1,DERL1,-5.135008096694946
HMGA1,RIF1,-5.060119152069092
HMGA1,NELFA,-3.374770998954773
HMGA1,DPF2,-4.32462739944458
HMGA1,THAP11,-4.174187183380127
HMGA1,GGA2,-5.19788932800293
HMGA1,TCF15,-4.455576658248901
HMGA1,GFPT2,-3.517887592315674
HMGA1,PDE4DIP,-4.54454493522644
HMGA1,CHST15,-5.31242299079895
HMGA1,UBTF,-4.867499828338623
HMGA1,CARHSP1,-3.1719292402267456
HMGA1,FBXW8,-5.937108039855957
HMGA1,GNAI3,-7.360586166381836
HMGA1,MRAS,-3.1316819190979004
HMGA1,KLF5,-2.341841459274292
HMGA1,GABBR1,-2.7119545936584473
HMGA1,KLF4,-4.647994041442871
HMGA1,SPARC,-6.436028480529785
HMGA1,EHMT2,-3.3019620180130005
HMGA1,COPB1,-3.0458797216415405
HMGA1,IER2,-3.058562159538269
HMGA1,GCNT2,-2.4480838775634766
HMGA1,PDIA6,-5.077875137329102
HMGA1,KCTD10,-2.1414252519607544
HMGA1,CHD4,-3.045826554298401
HMGA1,APPBP2,-4.948406934738159
HMGA1,NRF1,-1.4046055674552917
HMGA1,TMEM30A,-6.026142597198486
HMGA1,SNRPN,-3.804996967315674
HMGA1,AKT1,-4.7945637702941895
HMGA1,DMAP1,-4.861416816711426
HMGA1,FKBP9,-4.132636547088623
HMGA1,FN1,-5.38560676574707
HMGA1,COBL,-2.1176751852035522
HMGA1,PCOLCE,-5.233503341674805
HMGA1,ZFHX3,-2.630451202392578
HMGA1,UBQLN2,-4.855768203735352
HMGA1,GNS,-3.652175188064575
HMGA1,TMEM214,-5.299822568893433
HMGA1,XBP1,-4.768012285232544
HMGA1,CBX8,-5.283334493637085
HMGA1,OGT,-0.9029473066329956
HMGA1,SELENON,-5.559390544891357
HMGA1,COTL1,-2.968305826187134
HMGA1,SUPT5,-3.060425639152527
HMGA1,CMKLR1,-3.35680615901947
HMGA1,NAA10,-3.084587574005127
HMGA1,SELENOM,-2.621248245239258
HMGA1,RAD23B,-2.8105733394622803
HMGA1,NMNAT2,-4.197816729545593
HMGA1,SH3GLB1,-3.921006202697754
HMGA1,HMGA1,-6.93143630027771
HMGA1,PECAM1,-2.182605504989624
HMGA1,EPOP,-4.11037278175354
HMGA1,PCOLCE2,-3.5085643529891968
HMGA1,PDIA3,-5.6350812911987305
HMGA1,MAGED1,-4.065764904022217
HMGA1,MFSD1,-2.2380499839782715
HMGA1,ELL2,-3.5471497774124146
HMGA1,TGOLN1,-2.2730212211608887
HMGA1,AVG,-8.38180923461914
PECAM1,GATA4,-8.479860782623291
PECAM1,HDAC2,-8.469182968139648
PECAM1,HDAC3,-8.201673984527588
PECAM1,EIF2S2,-10.272549629211426
PECAM1,TXNDC5,-8.878984928131104
PECAM1,SEC24A,-9.708523750305176
PECAM1,TRP53,-5.94284200668335
PECAM1,ADGRA2,-8.855184078216553
PECAM1,RAF1,-3.4948548078536987
PECAM1,TMEM9B,-3.448693037033081
PECAM1,RAD21,-6.68800163269043
PECAM1,TIMP3,-4.226765155792236
PECAM1,FAM114A1,-5.2533392906188965
PECAM1,PDGFRA,-4.183991432189941
PECAM1,GLI1,-6.504834175109863
PECAM1,RFFL,-2.0781863927841187
PECAM1,TMEM59,-3.8456969261169434
PECAM1,GDPD5,-6.465275049209595
PECAM1,RBPMS2,-3.6490373611450195
PECAM1,SERPINH1,-7.566670894622803
PECAM1,FGF10,-5.822488307952881
PECAM1,RAB2A,-4.926651477813721
PECAM1,SEC11A,-4.426905393600464
PECAM1,OOEP,-6.004970073699951
PECAM1,GLIPR2,-5.579214572906494
PECAM1,CHD7,-6.969864130020142
PECAM1,KAT5,-7.527653455734253
PECAM1,GHR,-4.844642162322998
PECAM1,NACC1,-5.637639045715332
PECAM1,GOT1,-4.275414705276489
PECAM1,PXDN,-5.275908708572388
PECAM1,RCC2,-5.483238458633423
PECAM1,APEX1,-3.2734456062316895
PECAM1,NFYA,-5.182409763336182
PECAM1,MYDGF,-6.05328369140625
PECAM1,TDH,-3.6001105308532715
PECAM1,JARID2,-4.7657310962677
PECAM1,ZIC3,-5.4616539478302
PECAM1,SURF4,-6.294365644454956
PECAM1,DERL1,-8.274097442626953
PECAM1,RIF1,-6.69948673248291
PECAM1,NELFA,-5.234835386276245
PECAM1,DPF2,-2.8687703609466553
PECAM1,THAP11,-3.91144061088562
PECAM1,GGA2,-4.176961421966553
PECAM1,TCF15,-4.4885640144348145
PECAM1,GFPT2,-3.6055846214294434
PECAM1,PDE4DIP,-6.215867042541504
PECAM1,CHST15,-2.990205764770508
PECAM1,UBTF,-4.969090223312378
PECAM1,CARHSP1,-6.088814735412598
PECAM1,FBXW8,-5.719532489776611
PECAM1,GNAI3,-6.770296573638916
PECAM1,MRAS,-3.6614012718200684
PECAM1,KLF5,-6.793804168701172
PECAM1,GABBR1,-0.9094381928443909
PECAM1,KLF4,-2.470373511314392
PECAM1,SPARC,-5.290222644805908
PECAM1,EHMT2,-4.870156764984131
PECAM1,COPB1,-8.149006843566895
PECAM1,IER2,-4.235275506973267
PECAM1,GCNT2,-0.7408812344074249
PECAM1,PDIA6,-6.38006854057312
PECAM1,KCTD10,-5.844472408294678
PECAM1,CHD4,-2.8621387481689453
PECAM1,APPBP2,-4.548710584640503
PECAM1,NRF1,-4.714271783828735
PECAM1,TMEM30A,-5.823930501937866
PECAM1,SNRPN,-4.8933265209198
PECAM1,AKT1,-3.6414144039154053
PECAM1,DMAP1,-4.030614376068115
PECAM1,FKBP9,-3.9356026649475098
PECAM1,FN1,-6.181989669799805
PECAM1,COBL,-4.828891754150391
PECAM1,PCOLCE,-3.3678250312805176
PECAM1,ZFHX3,-5.687357187271118
PECAM1,UBQLN2,-5.926171064376831
PECAM1,GNS,-5.915683269500732
PECAM1,TMEM214,-4.201012134552002
PECAM1,XBP1,-6.36002254486084
PECAM1,CBX8,-2.423258066177368
PECAM1,OGT,-5.381450653076172
PECAM1,SELENON,-4.103561162948608
PECAM1,COTL1,-3.4777873754501343
PECAM1,SUPT5,-7.187586784362793
PECAM1,CMKLR1,-4.472975015640259
PECAM1,NAA10,-4.560580730438232
PECAM1,SELENOM,-3.9846163988113403
PECAM1,RAD23B,-7.167086601257324
PECAM1,NMNAT2,-3.0224777460098267
PECAM1,SH3GLB1,-5.808491945266724
PECAM1,HMGA1,-4.810297250747681
PECAM1,PECAM1,-8.646814346313477
PECAM1,EPOP,-6.673865556716919
PECAM1,PCOLCE2,-2.4607577323913574
PECAM1,PDIA3,-4.9112303256988525
PECAM1,MAGED1,-6.0042641162872314
PECAM1,MFSD1,-4.131141424179077
PECAM1,ELL2,-4.508734464645386
PECAM1,TGOLN1,-7.19069766998291
PECAM1,AVG,-9.182187557220459
EPOP,GATA4,-5.610484600067139
EPOP,HDAC2,-3.0535314083099365
EPOP,HDAC3,0.09042986668646336
EPOP,EIF2S2,0.9090027809143066
EPOP,TXNDC5,2.1321409940719604
EPOP,SEC24A,-3.293683648109436
EPOP,TRP53,-2.9628318548202515
EPOP,ADGRA2,-5.328570365905762
EPOP,RAF1,-1.8272143006324768
EPOP,TMEM9B,-0.6691743433475494
EPOP,RAD21,-5.931033611297607
EPOP,TIMP3,-1.3294960856437683
EPOP,FAM114A1,-3.621018171310425
EPOP,PDGFRA,-6.854601621627808
EPOP,GLI1,-7.402144432067871
EPOP,RFFL,-2.817484140396118
EPOP,TMEM59,-4.8052802085876465
EPOP,GDPD5,-7.611429691314697
EPOP,RBPMS2,-4.446563005447388
EPOP,SERPINH1,-8.56870985031128
EPOP,FGF10,-2.204748749732971
EPOP,RAB2A,-5.534521102905273
EPOP,SEC11A,-3.0558708906173706
EPOP,OOEP,-3.6320834159851074
EPOP,GLIPR2,-8.206783771514893
EPOP,CHD7,-4.132708549499512
EPOP,KAT5,-3.1904443502426147
EPOP,GHR,-3.2473238706588745
EPOP,NACC1,-7.991962194442749
EPOP,GOT1,-5.584571361541748
EPOP,PXDN,-5.996617078781128
EPOP,RCC2,-4.946783065795898
EPOP,APEX1,-4.806428909301758
EPOP,NFYA,-1.8281335830688477
EPOP,MYDGF,-1.528486728668213
EPOP,TDH,-5.25614595413208
EPOP,JARID2,-4.241974830627441
EPOP,ZIC3,-6.813572645187378
EPOP,SURF4,-4.050511717796326
EPOP,DERL1,-2.3126927614212036
EPOP,RIF1,-5.392784357070923
EPOP,NELFA,-7.4976818561553955
EPOP,DPF2,-5.977812051773071
EPOP,THAP11,-6.455293893814087
EPOP,GGA2,-1.9507078528404236
EPOP,TCF15,-5.279886484146118
EPOP,GFPT2,-6.520595073699951
EPOP,PDE4DIP,-2.796998620033264
EPOP,CHST15,-3.015092134475708
EPOP,UBTF,-3.0091965198516846
EPOP,CARHSP1,-2.6809064149856567
EPOP,FBXW8,-1.9692336916923523
EPOP,GNAI3,-4.752092599868774
EPOP,MRAS,-5.09360933303833
EPOP,KLF5,-5.3504908084869385
EPOP,GABBR1,-5.724173545837402
EPOP,KLF4,-3.7539844512939453
EPOP,SPARC,-2.6820173263549805
EPOP,EHMT2,-3.3386268615722656
EPOP,COPB1,-3.1160898208618164
EPOP,IER2,-5.943528652191162
EPOP,GCNT2,-6.486534357070923
EPOP,PDIA6,-4.501402854919434
EPOP,KCTD10,-5.423323631286621
EPOP,CHD4,-3.360702157020569
EPOP,APPBP2,-2.2283238768577576
EPOP,NRF1,-3.594630718231201
EPOP,TMEM30A,-3.2301541566848755
EPOP,SNRPN,-3.896707057952881
EPOP,AKT1,-4.350633144378662
EPOP,DMAP1,-4.748387575149536
EPOP,FKBP9,-0.3629785366356373
EPOP,FN1,-5.757781982421875
EPOP,COBL,-7.203585386276245
EPOP,PCOLCE,-5.48581862449646
EPOP,ZFHX3,-0.9303606748580933
EPOP,UBQLN2,-2.56893789768219
EPOP,GNS,-3.357749581336975
EPOP,TMEM214,-2.638743758201599
EPOP,XBP1,-3.207201361656189
EPOP,CBX8,-5.284950256347656
EPOP,OGT,-6.771061420440674
EPOP,SELENON,-3.9106061458587646
EPOP,COTL1,-4.05742073059082
EPOP,SUPT5,-7.0367536544799805
EPOP,CMKLR1,-4.07714319229126
EPOP,NAA10,-2.978715658187866
EPOP,SELENOM,-4.997557640075684
EPOP,RAD23B,-5.329106569290161
EPOP,NMNAT2,-4.930878639221191
EPOP,SH3GLB1,-0.7988705039024353
EPOP,HMGA1,-5.386975288391113
EPOP,PECAM1,-6.365746974945068
EPOP,EPOP,-4.763673782348633
EPOP,PCOLCE2,-5.692085027694702
EPOP,PDIA3,-5.104823350906372
EPOP,MAGED1,-2.6821357011795044
EPOP,MFSD1,-4.623442888259888
EPOP,ELL2,-5.66978645324707
EPOP,TGOLN1,-1.901064157485962
EPOP,AVG,-7.124648094177246
PCOLCE2,GATA4,-7.020792484283447
PCOLCE2,HDAC2,-3.4962902069091797
PCOLCE2,HDAC3,-4.057432293891907
PCOLCE2,EIF2S2,-3.5567492246627808
PCOLCE2,TXNDC5,-5.824368476867676
PCOLCE2,SEC24A,-3.168545961380005
PCOLCE2,TRP53,-1.4405645728111267
PCOLCE2,ADGRA2,-6.259455442428589
PCOLCE2,RAF1,-3.677574038505554
PCOLCE2,TMEM9B,-4.139606952667236
PCOLCE2,RAD21,-4.185513019561768
PCOLCE2,TIMP3,-4.487945318222046
PCOLCE2,FAM114A1,-3.9338276386260986
PCOLCE2,PDGFRA,-5.885829210281372
PCOLCE2,GLI1,-2.578743100166321
PCOLCE2,RFFL,-5.103990077972412
PCOLCE2,TMEM59,-3.421489715576172
PCOLCE2,GDPD5,-7.133967399597168
PCOLCE2,RBPMS2,-2.595418095588684
PCOLCE2,SERPINH1,-8.51812219619751
PCOLCE2,FGF10,-4.837456703186035
PCOLCE2,RAB2A,-4.46283221244812
PCOLCE2,SEC11A,-2.349678874015808
PCOLCE2,OOEP,-1.7112342715263367
PCOLCE2,GLIPR2,-5.7073540687561035
PCOLCE2,CHD7,-3.4533300399780273
PCOLCE2,KAT5,-1.9392481446266174
PCOLCE2,GHR,-6.641862869262695
PCOLCE2,NACC1,-1.8696820735931396
PCOLCE2,GOT1,-4.335501194000244
PCOLCE2,PXDN,-6.504163503646851
PCOLCE2,RCC2,-4.081125855445862
PCOLCE2,APEX1,-4.212086915969849
PCOLCE2,NFYA,-1.871676743030548
PCOLCE2,MYDGF,-3.5270657539367676
PCOLCE2,TDH,-2.923661231994629
PCOLCE2,JARID2,-1.4842056035995483
PCOLCE2,ZIC3,-3.2812745571136475
PCOLCE2,SURF4,-6.961076259613037
PCOLCE2,DERL1,-4.761701822280884
PCOLCE2,RIF1,-2.308120608329773
PCOLCE2,NELFA,-5.478751182556152
PCOLCE2,DPF2,-4.448096752166748
PCOLCE2,THAP11,-4.50946044921875
PCOLCE2,GGA2,-2.9299031496047974
PCOLCE2,TCF15,-3.188556432723999
PCOLCE2,GFPT2,-0.4493178427219391
PCOLCE2,PDE4DIP,-5.198379755020142
PCOLCE2,CHST15,-5.168825149536133
PCOLCE2,UBTF,-3.8802342414855957
PCOLCE2,CARHSP1,-6.041167259216309
PCOLCE2,FBXW8,-3.9542917013168335
PCOLCE2,GNAI3,-5.050580263137817
PCOLCE2,MRAS,-2.8037554025650024
PCOLCE2,KLF5,-4.125797748565674
PCOLCE2,GABBR1,-1.3869755864143372
PCOLCE2,KLF4,-0.8325339555740356
PCOLCE2,SPARC,-4.218970060348511
PCOLCE2,EHMT2,-4.118359327316284
PCOLCE2,COPB1,-2.059839606285095
PCOLCE2,IER2,-2.2670931816101074
PCOLCE2,GCNT2,-2.7131717205047607
PCOLCE2,PDIA6,-3.330080270767212
PCOLCE2,KCTD10,-3.212286114692688
PCOLCE2,CHD4,-2.92512845993042
PCOLCE2,APPBP2,-4.9838244915008545
PCOLCE2,NRF1,-1.8139301538467407
PCOLCE2,TMEM30A,-2.5209596157073975
PCOLCE2,SNRPN,-3.5900734663009644
PCOLCE2,AKT1,-6.25255560874939
PCOLCE2,DMAP1,-5.55332612991333
PCOLCE2,FKBP9,-5.476903200149536
PCOLCE2,FN1,-2.6388401985168457
PCOLCE2,COBL,-2.794162392616272
PCOLCE2,PCOLCE,-1.6091516017913818
PCOLCE2,ZFHX3,-4.467433929443359
PCOLCE2,UBQLN2,-6.144082546234131
PCOLCE2,GNS,-4.306161642074585
PCOLCE2,TMEM214,-5.1453752517700195
PCOLCE2,XBP1,-4.877305507659912
PCOLCE2,CBX8,-4.111897945404053
PCOLCE2,OGT,-1.8180714845657349
PCOLCE2,SELENON,-5.088270664215088
PCOLCE2,COTL1,-3.4481101036071777
PCOLCE2,SUPT5,-2.503895401954651
PCOLCE2,CMKLR1,-5.698152780532837
PCOLCE2,NAA10,-3.203620433807373
PCOLCE2,SELENOM,-3.700801730155945
PCOLCE2,RAD23B,-5.120695352554321
PCOLCE2,NMNAT2,-1.3214783072471619
PCOLCE2,SH3GLB1,-3.8700190782546997
PCOLCE2,HMGA1,-1.2101161479949951
PCOLCE2,PECAM1,-2.4468190670013428
PCOLCE2,EPOP,-6.175264835357666
PCOLCE2,PCOLCE2,-6.42809534072876
PCOLCE2,PDIA3,-6.08765983581543
PCOLCE2,MAGED1,-5.743868350982666
PCOLCE2,MFSD1,-3.392658233642578
PCOLCE2,ELL2,-4.364801645278931
PCOLCE2,TGOLN1,-2.4611895084381104
PCOLCE2,AVG,-10.014321327209473
PDIA3,GATA4,-12.809056758880615
PDIA3,HDAC2,-13.052581310272217
PDIA3,HDAC3,-12.374237537384033
PDIA3,EIF2S2,-11.915371894836426
PDIA3,TXNDC5,-11.90802001953125
PDIA3,SEC24A,-4.719374895095825
PDIA3,TRP53,-6.42704963684082
PDIA3,ADGRA2,-4.628488540649414
PDIA3,RAF1,-4.396862268447876
PDIA3,TMEM9B,-5.036741495132446
PDIA3,RAD21,-3.9249085187911987
PDIA3,TIMP3,-6.015530347824097
PDIA3,FAM114A1,-5.029265403747559
PDIA3,PDGFRA,-3.9304399490356445
PDIA3,GLI1,-4.120665073394775
PDIA3,RFFL,-2.7441654205322266
PDIA3,TMEM59,-2.6282187700271606
PDIA3,GDPD5,-4.90407657623291
PDIA3,RBPMS2,-5.98127555847168
PDIA3,SERPINH1,-4.302649736404419
PDIA3,FGF10,-5.136788606643677
PDIA3,RAB2A,-3.9710015058517456
PDIA3,SEC11A,-6.124594688415527
PDIA3,OOEP,-7.108725070953369
PDIA3,GLIPR2,-4.25420069694519
PDIA3,CHD7,-3.362496852874756
PDIA3,KAT5,-3.1191186904907227
PDIA3,GHR,-2.8565070629119873
PDIA3,NACC1,-5.808091163635254
PDIA3,GOT1,-5.140087604522705
PDIA3,PXDN,-2.7606505155563354
PDIA3,RCC2,-4.988519191741943
PDIA3,APEX1,-4.097257614135742
PDIA3,NFYA,-6.4743757247924805
PDIA3,MYDGF,-6.605259895324707
PDIA3,TDH,-2.7564408779144287
PDIA3,JARID2,-4.991260051727295
PDIA3,ZIC3,-5.621187448501587
PDIA3,SURF4,-4.821693658828735
PDIA3,DERL1,-4.833160638809204
PDIA3,RIF1,-4.108055114746094
PDIA3,NELFA,-4.672887325286865
PDIA3,DPF2,-4.998861312866211
PDIA3,THAP11,-5.566670656204224
PDIA3,GGA2,-5.806401968002319
PDIA3,TCF15,-4.0323792695999146
PDIA3,GFPT2,-4.304418563842773
PDIA3,PDE4DIP,-4.871525526046753
PDIA3,CHST15,-5.352055788040161
PDIA3,UBTF,-6.748481035232544
PDIA3,CARHSP1,-5.914108037948608
PDIA3,FBXW8,-5.216869592666626
PDIA3,GNAI3,-5.807670593261719
PDIA3,MRAS,-6.475324392318726
PDIA3,KLF5,-2.717803955078125
PDIA3,GABBR1,-4.902204751968384
PDIA3,KLF4,-2.849156141281128
PDIA3,SPARC,-6.219769477844238
PDIA3,EHMT2,-3.5752259492874146
PDIA3,COPB1,-4.708634376525879
PDIA3,IER2,-3.664819359779358
PDIA3,GCNT2,-7.591734170913696
PDIA3,PDIA6,-6.23447585105896
PDIA3,KCTD10,-3.1366902589797974
PDIA3,CHD4,-5.419997453689575
PDIA3,APPBP2,-5.229782819747925
PDIA3,NRF1,-3.956193685531616
PDIA3,TMEM30A,-5.1118505001068115
PDIA3,SNRPN,-4.943617105484009
PDIA3,AKT1,-2.5694801807403564
PDIA3,DMAP1,-6.700533628463745
PDIA3,FKBP9,-6.16625452041626
PDIA3,FN1,-7.086375713348389
PDIA3,COBL,-4.157609462738037
PDIA3,PCOLCE,-5.7076287269592285
PDIA3,ZFHX3,-6.672723054885864
PDIA3,UBQLN2,-3.4321320056915283
PDIA3,GNS,-4.518199443817139
PDIA3,TMEM214,-6.359143257141113
PDIA3,XBP1,-5.186963081359863
PDIA3,CBX8,-2.551819682121277
PDIA3,OGT,-6.9010398387908936
PDIA3,SELENON,-6.694065809249878
PDIA3,COTL1,-2.4351918697357178
PDIA3,SUPT5,-1.459987759590149
PDIA3,CMKLR1,-5.016549587249756
PDIA3,NAA10,-4.271663188934326
PDIA3,SELENOM,-6.130319356918335
PDIA3,RAD23B,-5.463108062744141
PDIA3,NMNAT2,-4.961932420730591
PDIA3,SH3GLB1,-4.250059366226196
PDIA3,HMGA1,-3.925876259803772
PDIA3,PECAM1,-7.121289253234863
PDIA3,EPOP,-4.387775421142578
PDIA3,PCOLCE2,-2.144080638885498
PDIA3,PDIA3,-5.399714231491089
PDIA3,MAGED1,-3.8048828840255737
PDIA3,MFSD1,-4.908797979354858
PDIA3,ELL2,-4.002972960472107
PDIA3,TGOLN1,-5.022239685058594
PDIA3,AVG,-7.637414455413818
MAGED1,GATA4,-5.372091770172119
MAGED1,HDAC2,-6.289811849594116
MAGED1,HDAC3,-6.607835054397583
MAGED1,EIF2S2,-6.174015760421753
MAGED1,TXNDC5,-6.166936874389648
MAGED1,SEC24A,-4.925793409347534
MAGED1,TRP53,-7.076901435852051
MAGED1,ADGRA2,-3.6305543184280396
MAGED1,RAF1,-2.103792667388916
MAGED1,TMEM9B,-4.409038066864014
MAGED1,RAD21,-5.401236295700073
MAGED1,TIMP3,-2.8865609169006348
MAGED1,FAM114A1,-4.072390079498291
MAGED1,PDGFRA,-3.7349891662597656
MAGED1,GLI1,-7.20450496673584
MAGED1,RFFL,-6.816283702850342
MAGED1,TMEM59,-5.66074275970459
MAGED1,GDPD5,-2.8358861207962036
MAGED1,RBPMS2,-5.866683483123779
MAGED1,SERPINH1,-4.8037638664245605
MAGED1,FGF10,-3.3473095893859863
MAGED1,RAB2A,-5.284450531005859
MAGED1,SEC11A,-6.05121922492981
MAGED1,OOEP,-4.61039137840271
MAGED1,GLIPR2,-3.185621500015259
MAGED1,CHD7,-3.772115707397461
MAGED1,KAT5,-2.3267455101013184
MAGED1,GHR,-2.643114924430847
MAGED1,NACC1,-6.1931471824646
MAGED1,GOT1,-6.618645191192627
MAGED1,PXDN,-2.773746967315674
MAGED1,RCC2,-6.111701965332031
MAGED1,APEX1,-7.188828706741333
MAGED1,NFYA,-4.710185527801514
MAGED1,MYDGF,-7.733070135116577
MAGED1,TDH,-6.483710050582886
MAGED1,JARID2,-6.371323108673096
MAGED1,ZIC3,-4.721641540527344
MAGED1,SURF4,-6.070781707763672
MAGED1,DERL1,-4.835357189178467
MAGED1,RIF1,-7.390254974365234
MAGED1,NELFA,-6.032706022262573
MAGED1,DPF2,-3.359964966773987
MAGED1,THAP11,-4.149442195892334
MAGED1,GGA2,-4.834021806716919
MAGED1,TCF15,-6.024062395095825
MAGED1,GFPT2,-7.0639660358428955
MAGED1,PDE4DIP,-5.283887147903442
MAGED1,CHST15,-4.3183228969573975
MAGED1,UBTF,-6.020175933837891
MAGED1,CARHSP1,-4.23679256439209
MAGED1,FBXW8,-4.64458966255188
MAGED1,GNAI3,-5.202558517456055
MAGED1,MRAS,-4.133098602294922
MAGED1,KLF5,-4.083509922027588
MAGED1,GABBR1,-5.199385166168213
MAGED1,KLF4,-3.737247943878174
MAGED1,SPARC,-5.583873987197876
MAGED1,EHMT2,-4.404271125793457
MAGED1,COPB1,-6.2628703117370605
MAGED1,IER2,-4.427149772644043
MAGED1,GCNT2,-5.753339052200317
MAGED1,PDIA6,-5.7970757484436035
MAGED1,KCTD10,-6.129760265350342
MAGED1,CHD4,-5.119735240936279
MAGED1,APPBP2,-5.1696343421936035
MAGED1,NRF1,-5.274666786193848
MAGED1,TMEM30A,-4.626848220825195
MAGED1,SNRPN,-5.432859420776367
MAGED1,AKT1,-4.991411209106445
MAGED1,DMAP1,-5.921271085739136
MAGED1,FKBP9,-5.257240295410156
MAGED1,FN1,-5.76048731803894
MAGED1,COBL,-5.332514762878418
MAGED1,PCOLCE,-7.254148483276367
MAGED1,ZFHX3,-6.418298006057739
MAGED1,UBQLN2,-6.0976035594940186
MAGED1,GNS,-6.096401691436768
MAGED1,TMEM214,-5.803874731063843
MAGED1,XBP1,-3.638077735900879
MAGED1,CBX8,-2.9217453002929688
MAGED1,OGT,-4.571465730667114
MAGED1,SELENON,-6.054421901702881
MAGED1,COTL1,-4.641644477844238
MAGED1,SUPT5,-3.441164016723633
MAGED1,CMKLR1,-6.167327642440796
MAGED1,NAA10,-6.547535419464111
MAGED1,SELENOM,-2.843179941177368
MAGED1,RAD23B,-4.140066623687744
MAGED1,NMNAT2,-5.006230115890503
MAGED1,SH3GLB1,-4.840682744979858
MAGED1,HMGA1,-3.5308691263198853
MAGED1,PECAM1,-6.798202991485596
MAGED1,EPOP,-5.056955814361572
MAGED1,PCOLCE2,-4.655213832855225
MAGED1,PDIA3,-7.325067520141602
MAGED1,MAGED1,-5.363131046295166
MAGED1,MFSD1,-5.259600639343262
MAGED1,ELL2,-4.4585278034210205
